6954,"['原来', '热水器', '两年', '左右', '出现', '打不着', '火', '情况', '报修', '换', '零件', '收费', '两佰', '一年', '继续', '打不着', '火', '有时候', '洗澡', '一半', '热水', '变', '冷水', '实在', '忍无可忍', '不想', '修', '直接', '拆', '扔掉', '考虑', '尺寸', '问题', '懒得', '重新', '打孔', '换', '挂架', '肯定', '不会', '买', '热水器', '差', '评', '一台']"
6962,"['页面', '说', '挺好', '告别', '忽冷忽热', '实现', '忽冷忽热', '放到', '热水', '关', '开', '不到', '十秒', '时间', '凉水', '洗', '个头', '涂', '一下', '洗发水', '开', '一冷', '一热', '一热', '一冷', '天气', '还好', '暖和', '点', '冻', '感冒', '提交', '退货', '申请', '售后', '客服', '019', '贼', '厉害', '说', '说', '错', '农村', '没见', '热水器', '长', '啥样', '想', '热水', '一直', '开', '不能', '停', '不到', '十秒', '真是', '不用', '知道', '吓一跳', '牌子']"
6963,"['20', '年', '后悔', '一件', '事', '买', '燃气', '热水器', '不会', '买', '品牌', '顺利', '先', '说', '送货', '自营', '买', '第一回', '配送', '员', '问', '五星', '好评', '拍照', '追问', '确认', '没有', '物流', '已经', '确认', '五星', '好评', '安装', '心', '稀碎', '钻', '墙孔', '打到', '电线', '跳闸', '重新', '地方', '钻', '孔', '碰到', '电线', '孔', '堵上', '问', '说', '没事', '漏电', '没事', '会', '跳闸', '漏电', '电', '没事', '2020', '年', '太', '难', '强迫症', '太', '难', '后悔', '买', '热水器', '悔不当初', '一年', '不用', '热水', '非得', '热水', '告诉', '箱子', '保留', '一周', '有用', '撕', '热水器', '没有', '没', '通', '燃气', '好坏', '已经', '无所谓', '希望', '漏电', '有事', '就行了']"
6965,"['买', '贵', '买', '一个月', '降价', '元', '没有', '保价', '郁闷']"
6967,"['一个', '订单', '15', '天', '没', '处理', '客户', '注意']"
6971,"['买', '降价', '没', '来得及', '时间']"
6972,"['不爽', '号', '单', '标价', '1799', '实付', '1299', '收到', '货', '没', '安装', '安装', '一下', '降到', '999', '申请', '保价', '不行', '几天', '太坑']"
6981,"['安装', '服务', '安装', '快速', '免费', '拆非', '旧机', '需要', '收费']"
6984,"['噪音', '大小', '噪音', '略', '入手', '价', '现', '价格', '年货', '更', '贵']"
6985,"['热水器', '辅材', '费收', '价格', '太', '高', '买', '需要', '提前', '咨询']"
7001,"['刚', '买', '掉价', '说', '掉价', '退钱', '找', '退', '垃圾', '处理', '耗能', '情况', '知道', '安装', '服务', '到位', '出水', '速度', '知道', '噪音', '大小', '挺', '外形', '外观', '漂亮', '恒温', '效果', '知道']"
7011,"['送货', '速度', '块', '产品质量', '有待', '体验', '年', '包修', '比较', '放心', '安装', '额外收费', '热水器', '功能', '正常', '新', '机器', '挂', 'ok', '说', '块钱', '旧', '机器', '回收', '抵安', '相费', '服务', '太', '黑', '收', '厂家', '安装费', '额外收费', '旧', '机器', '免费', '收走', '腾出', '功夫', '必须', '投诉', '好好', '机器', '配送', '体验', '安装', '行为', '给毁']"
7017,"['装快', '赶上', '热水器', '价格']"
7019,"['家人', '买', '还行', '安装', '部分', '太', '愉快']"
7021,"['看看', '精彩', '年', '参加', '刺激', '刺激', '出口', '反馈']"
7022,"['样式', '看着', '不错', '安装', '产生', '费用', '超出预算']"
7024,"['配送', '员', '服务态度', '非常', '不错', '细心', '讲解']"
7025,"['商品质量', '安装', '收取', '费用', '高', '一点', '比较']"
7027,"['物流', '比较满意', '快递', '小哥', '送到', '家', '点', '赞', 'but', '安装', '甚', '令人满意', '态度', '甚', '友好', '打孔', '裂', '一块', '玻璃', '准备', '撂挑子', '干', '要求', '重新', '更换', '玻璃', '安装', '完成', '售后服务', '真的', '315']"
7029,"['噪音', '大小', '声音', '安装', '服务', '安装', '完美', '服务', '出水', '速度', '速度', '很快', '温度', '稳定']"
7030,"['没用', '送货', '安装', '挺', '挺', '事先', '联系', '这价保不', '开心', '提前', '购价', '保', '618', '买', '999', '618', '半小时', '599', '想着', '安装', '没', '下单', '截', '图', '要求', '下单', '算']"
7031,"['外形', '外观', '行', '恒温', '效果', '知道', '噪音', '大小', '噪音', '有点', '出水', '速度', '知道', '耗能', '情况', '知道', '第一次', '使用', '坏', 'hellip', ';']"
7032,"['热水器', '外观', '挺', '好看', '做', '活动', '买', '价格', '比较', '便宜', '有个', '不好', '开', '水质', '少', '秒', '会', '打火', '说', '热水器', '一个', '防爆', '功能', '影响', '无法', '调整', '买', '没有', '注意', '问题', '太费水', '性价比', '不高', '一款']"
7033,"['安装', '热水器', '限制', '不能', '卫生间', '排气管', '不能', '超过', 'm', '看来', '燃气', '热水器', '得换', '房子', '行', '不能', '生产', '没', '限制', '燃气', '热水器']"
7035,"['买', '899', '安装费', '450', '水', '忽冷忽热', '服务', '挺', '安装', '人员', '一次', '找', '不到', '原因', '我家', '要放', '分钟', '出', '热水', '搞', '洗手', '凉水']"
7036,"['外形', '外观', '新', '买', '竟然', '深', '划痕', '实在', '懒', '退换', '希望', '影响', '正常', '使用寿命', '恒温', '效果', '效果', '没有', '一键', '切换', '厨房', '洗', '确实', '方便', '得来', '回调', '温度', '没', '办法', '按升', '设定', '温度', '麻烦', '噪音', '大小', '原来', '差不多', '出水', '速度', '燃气', '热水器', '一定', '管道', '流下', '积水', '特别', '卫生间', '远', '安装', '服务', '没', '问题', '装', '其实', '耗能', '情况', '二级', '能耗']"
7037,"['帮别人', '买', '具体', '使用', '效果', '知道']"
7042,"['没用', '刚', '装', '问题', '换货', '一次']"
7043,"['20', '号买', '22', '号', '降价', '有意思']"
7044,"['一个月', '坏', '换', '新']"
7047,"['没用', '买', '天', '降到', 'k', '送', '吹风机', '不能', '找', '差价', '建议', '买', '看好', '价格', '赠品', '不要', '不要', '连找', '差价', '不行']"
7049,"['没用', '没有', '温感', '功能']"
7050,"['第一次', '送到', '热水器', '居然', '坏', '二话没说', '留给', '换']"
7061,"['安装', '太慢', '货', '天才', '时间', '安装']"
7064,"['送货', '很快', '下单', '第二天', '送来', '安装', '安装费', '有点', '贵', '装', '花', '四五百', '说', '包', '安装', '材料', '没有', '免费', '收费', '免', '人工费']"
7067,"['恒温', '效果', '稳定', '压力', '稍微', '稳', '不够', '情况', '建议', '慎重', '选择']"
7068,"['优点', '一个', '价格便宜', '缺点', '安装', '材料费', '贵', '水温', '稳定']"
7071,"['热水器', '挺', '排', '烟管', '短', '30', '公分', '带', '进水管', '出水管', '天然气', '不能', '理解', '机体', '天然气', '进口', '螺丝', '没有', '售后服务', '态度', '卖', '贵', '买回来', '机体', '安装', '免费', '三个', '挂', '机体', '孔', '安装', '打孔', '收费', '家', '需要', '花', '块钱', '安装', '买', '配件', '跑', '批发', '地方', '买', '会', '便宜', '点']"
7074,"['安装', '服务', '洗', '好好', '变', '冷水', '水压', '一点', '打不着', '火', '真心']"
7075,"['性价比', '高', '知道', '耐用', '耐用', '吐', '槽', '一下', '安装', '有史以来', '见', '最差', '最差', '最差', '安装', '售后', '安装', '碎', '砖头', '废', '管件', '脚印', '泥', '直接', '走', '燃气', '一块', '直接', '安装', '说', '没有', '燃气', '安装', '证', '小孔', '80', '60', '搞', '价', '打孔', '总结', '安装工', '点', '好处', '根本', '没有', '脸色', '安装', '严重', '到位', '售后服务', '电话', '说', '直接', '安装', '正常', '使用', '调试', '没有', '可能']"
7077,"['要放', '很久', '热水', '会', '忽冷忽热', '变冷', '会', '持续', '比较', '长时间']"
7081,"['还行', '出', '热水', '时间', '感觉', '有点', '久', '水龙头', '关', '开', '热水', '有点', '久', '有点', '费水']"
7082,"['质量', '一般般', '发过来', '第一个', '挂', '要换', '主板', '重新', '换', '年', '冷', '地区', '建议', '买', '零冷', '那种', '这款', '出', '热水', '接', '半桶水', '出', '热水', '派件', '安装', '倒', '蛮快']"
7084,"['外形', '好看', '工作', '时', '一定', '噪声', '接受', '出', '热水', '速度', '没有', '想象', '快', '感觉', '燃烧', '充分', '废气', '味道', '可能', '刚用', '原因', '后续', '使用', '追评', '安装', '配件', '费用', '明码标价', '水份', '太', '配件', '费用', '快', '燃热器', '三分之一', '价格', '这点', '坑']"
7086,"['出水', '速度', '延迟', '点火', '出', '热水', '浪费', '水', '重开', '延迟', '总有段', '凉水', '这点', '理想', '这点', '没', '达到', '要求', '有点', '失望', '买', '一定', '买', '这种', '延迟', '点火', '热水器', '外形', '外观', '恒温', '效果', '不错', '噪音', '大小', '安装', '服务', '不错', '耗能', '情况', '知道']"
7088,"['产品', '介绍', '说', '水', '压低', '工作', '刚', '装', '水压', '正常', '用水', '一切正常', '厨房', '卫生间', '正常', '睌', '刚好', '水', '压低', '出现', '点不着', '火', '真是', '买', '老式', '机', '缺点', '不能', '横', '稳', '第一天', '出现', '问题', '真的', '失望']"
7089,"['知道', '手气', '不好', '质量', '差', '居然', '买', '一个', '几天', '水箱', '铜管', '焊接', '不好', '漏水', '机器', '售后服务', '倒', '不错', '检查', '出具', '鉴定', '报告', '要求', '换货', '售后', '赞', '反应', '迅速', '第二天', '送来', '新机', '同样', '机型', '第二次', '没有', 'WIFI', '功能', '质量', '星', '服务', '星']"
7093,"['刚', '到手', '货', '更换', '厂家', '说', '这种', '情况', '很少', '但愿']"
7094,"['买', '多久', '入手', '直接', '降价', '太', '快', '安装费', '坑']"
7106,"['热水器', '使用', '正常', '一点', '不好', '开', '热水器', '时', '声音', '太', '嗡嗡响', '热水器', '大声', '一点', '满意']"
7108,"['出水量', '旧', '好多', '安装', '服务', '太', '垃圾', '杂七杂八', '加', '起来', '费用', '一大堆']"
7111,"['想', '知道', '收到', '货品', '图片', '颜色', '图片', '香槟', '偏粉', '实物', '灰', '豆乳', '色', '感觉', '掉', '一个', '档次', '购物', '心理准备', '装修', '没法', '马上', '性能', '知道', '咋样', '反正', '实力', '说话', '我会', '追评', '安装', '服务', '一定', '会', '自费', '部分', '打折', '钱', '会', '花', '出去', '想', '买有', '质感', '没有', '误差', '实体店', '谱']"
7125,"['没', '使用', '选择', '款', '热水器', '性价比', '合适', '块钱', '安装费', '感觉', '有点', '热水器', '自带', '材料', '不够', '安装', '专业人士', '懂', '材料', '市场价', '使用', '效果', '希望', '值', '价']"
7128,"['产品', '包给', '安装工', '材料费', '安装', '一台', '燃气', '热水器', '材料费', '收取', '元', '不能', '安装工', '带来', '材料', '买', '金属', '波纹管', '米', '元', '一根', '米', '元', '80', '厘米', '元', '烟孔', '元', '一个', '小孔', '元', '一个', '规定', '收费', '标准', '太', '高', '超出', '材料费', '一倍', '价格', '买', '产品', '不会', '安装工', '找', '熟人']"
7133,"['外形', '外观', '金色', '不错', '没有', '毛刺', '起码', '对得起', '价格', '品牌', '不会', '砸', '招牌', '一点', '相信', '资金', '转移', '房地产', '踏踏实实', '做', '实业', '相信', '做', '口碑', '恒温', '效果', '八秒钟', '稳定', '噪音', '大小', '一点', '洗澡', '听不出来', '出水', '速度', '稳定', '毕竟', '工业品', '大批量', '出厂', '工业', '级', '检测', '标准', '担保', '安装', '服务', '满意', '收', '改', '破', '烟囱', '换', '防爆', '管道', '关心', '业主', '生命财产', '安全', '其实', '挣钱', '建议', '老人', '多年', '上班', '脱离', '社会', '不要', '独自', '面对', ':', '安装', '有备而来', '有料', '断定', '没有', '不然的话', '忽悠', '住', '走', '比较', '总', '觉得', '业主', '忽悠', '材料', '没得', '选', '蝎子', '粑', '粑', '独', '一份', '霸王', '硬', '弓', '安装', '耗能', '情况', '国家', '二级', '能效', '表示满意', '产品', '没', '问题', '满意']"
7135,"['使用', '免费', '安装', '安装', '小件', '挺贵', '安装', '台', '花', '块钱', '真心', '不值', '加上', '安装', '小件', '费用', '实体', '有所不同', '实体', '没有', '二次收费', '讨价还价']"
7139,"['外观', '很漂亮', '声音', '出水', '不错', '总体', '五星', '好评']"
7141,"['安装', '滿意']"
7144,"['外形', '外观', '觉得', '配件', '问题', '没什么', '想', '说', '会', '买']"
7145,"['说好', '保价', '30', '天', '买', '两天', '降', '两天', '降', '元', '坑']"
7146,"['商品', '好不好', '知道', '调试', '评价', '安装', '挺', '建筑', '方', '排烟', '孔', '没', '装', '一半']"
7149,"['安装', '加', '材料', '收费', '太', '高', '明显', '配', '管子', '不合理', '想收', '配件', '钱', '坑货']"
7151,"['拆除', '旧', '机要', '收钱', '第一次', '遇见']"
7152,"['不错', '价格便宜', '洗', '洗', '一会', '凉', '一会', '热']"
7159,"['热水器', '没有', '问题', '安装', '配件', '花', '480', '是不是', '有点', '二']"
7160,"['不到', '一个月', '出现', '故障', '老', '熄火', '报', '售后', '维修', '人员', '两天', '没有', '第一次', '遇到', '这种', '情况']"
7161,"['觉得', '应该', '收取', '拆装', '费用', '材料费', '合理', '收取']"
7162,"['月', '月', '13', '号买', '维修', '两次', '没', '修好']"
7164,"['装完', '试', '一下']"
7165,"['快递', '大哥', '直接', '手', '帮', '螺丝', '取', '太', '厉害', '点', '赞', '热心', '交代', '仔细', '唯独', '打电话', '沟通', '时', '感觉', '语气', '不太好', '其实', '反正']"
7170,"['没有', '使用', '美中不足', '开', '孔费', '配件', '收费', '高']"
7172,"['没', '安装', '安装', '追评']"
7174,"['一个多月', '突然', '没', '热水', '出', '故障']"
7176,"['价格', '变化', '真是', '伤', '先', '三星', '没', '安装', '追评']"
7182,"['看似', '便宜', '安装', '配件', '买好', '防爆', '燃气管', '买', '30', '一米', '80', '一米', '排', '烟管', '买', '15', '一根', '29', '马上', '开车', '出去', '买']"
7183,"['热水器', '不错', '发货', '很快', '安装', '力', '热情', '没有', '乱收费']"
7184,"['安装', '满意']"
7185,"['安装', '服务', '非常', '满意', '外形', '外观', '漂亮', '噪音', '大小', '恒温', '效果', '出水', '速度']"
7186,"['外形', '外观', '很漂亮', '颜色', '很大', '气', '安装', '服务', '装', '净水器', '一个', '超级', 'nice', '服务', '很棒', '点', '赞']"
7187,"['安装', '售后', '服务']"
7188,"['安装', '服务态度', '产品', '满意']"
7189,"['安装', '服务']"
7190,"['非常', '满意', '完美', '安装', '装修', '通电', '调试', '一下', '就行了']"
7191,"['品牌', '值得', '信赖', '点火', '快', '水流', '温度', '稳定', '满意']"
7193,"['帮买', '第二个', '产品', '不错', '放心']"
7194,"['快捷', '服务周到', '十分满意']"
7196,"['外形', '外观', '外观', '很漂亮', '安装', '服务', '服务', '周到', '一个', '电话', '专业', '责任心', '好评']"
7197,"['不错', '出', '热快', '几乎', '没什么', '声音']"
7198,"['外观', '不错', '恒温', '效果', '噪音', '出水', '速度', '合适', '安装', '服务', '不错']"
7199,"['物流', '天到家', '安装', '热情', '水量', '足', '品牌', '售后', '满意']"
7200,"['效果', '安装', '员', '态度']"
7201,"['机器', '非常', '安装', '规范', '细致', '专业', '非常', '满意']"
7202,"['最大', '优势', '物流', '速度', '比较', '快']"
7203,"['外形', '外观', '外观', '很漂亮', '灰黑色', '系', '安装', '服务', '装', '技术', '服务到位']"
7204,"['服务', '非常', '满意']"
7205,"['外形', '外观', '美观', '恒温', '效果', '稳定', '噪音', '大小', '出水', '速度', '速度', '快', '安装', '服务', '快捷', '耗能', '情况', '低']"
7206,"['安装', '服务', '工作', '认真', '服务', '滿意']"
7207,"['安装', '服务', '不错', '负责', '认真', '专业']"
7209,"['出', '热水', '挺快', '噪音', '大小', '觉得', '噪音', '有点', '说', '正常']"
7210,"['安装', '满意']"
7211,"['外形', '外观', '安装', '服务', '满意']"
7212,"['外形', '外观', '外观', '简洁明了', '热水器', '小巧', '颜色', '看着', '很漂亮', '恒温', '效果', '还好', '差不多', '出', '热水', '比较', '快', '噪音', '大小', '会', '一点', '轰轰', '身影', '接受', '安装', '服务', '替换', '热水器', '安装', '比较简单', '服务', '不错', '调试', '比较', '安装', '很快', '安装', '人员', '负责', '值得', '推荐']"
7213,"['安装', '服务', '安装', '用心', '满意']"
7214,"['安装', '满意']"
7215,"['一个', '字', '赞', '服务满意']"
7216,"['安装', '服务']"
7217,"['外形', '外观', '好看', '恒温', '效果', '不错', '噪音', '大小', '没用', '出水', '速度', '希望', '安装', '服务', '负责', '耗能', '情况', '清楚']"
7218,"['售后服务', '热水器', '很漂亮', '喜欢', '样子', '值得', '购买']"
7219,"['外形', '外观', '物美价廉', '值得', '购买']"
7220,"['安装', '服务满意']"
7221,"['安装', '技术', '娴熟', '速度', '快', '满意']"
7222,"['安装', '服务', '快速', '安装', '服务', '值得', '推荐']"
7223,"['爸妈', '换', '旧', '尽孝', '吃', '喝', '改善', '旧', '家电', '售前', '客服', '有问必答', '大方', '漂亮', '想不到', '买', '电', '省心', '花瓶', '觉得', '不配', '产品', '直接', '扔', '简洁', '漂亮', '重要', '产品', '需要', '保养', '这点', 'NICE', '运送', '速度', '很快', '厂家', '不敢', '说', '最好', '不会', '差', '相信', '品牌', '力量', '收货', '时', '外包装', '纸箱', '丁点', '损伤', '没有', '我家', '狗', '喜欢', '满意', '一次', '购物']"
7224,"['送货', '安装', '安装', '服务']"
7225,"['安装', '到位', '服务']"
7226,"['外形', '外观', '热水器', '外观', '好看', '功能齐全', '安装', '服务', '安装', '服务态度', '热情', '打孔', '辅材', '收费', '情况', '说', '清晰', '价格', '透明']"
7227,"['外形', '外观', '时尚', '喜欢', '款式', '简单', '易', '操作', '恒温', '效果', '方便', '调节', '温度', '基本', '没有', '忽冷忽热', '情况', '噪音', '大小', '基本', '没有', '噪音', '出水', '速度', '热水器', '很快', '安装', '服务', '老', '机器', '拆下来', '收费', '30', '有点', '贵', '根本', '费力', '直接', '取', '耗能', '情况', '还好', '时间', '长', '一点', '知道']"
7228,"['安装', '服务', '安装', '服务', '快']"
7229,"['低压', '启动', '出水', '速度', '快', '安装', '服务']"
7230,"['安装', '服务', '安装', '服务']"
7231,"['预约', '准时', '安装', '专业']"
7233,"['热水器', '挺', '装修', '买', '台', '爸爸', '装修', '帮', '买', '台', '好好']"
7234,"['没用', '外观', '很漂亮', '材料费', '有点', '贵']"
7235,"['物流', '速度', '安装', '服务', '出', '热水', '很快', '唯一', '问题', '描述', '上写', 'ldquo', ';', '低', '水压', 'rdquo', ';', '启动', '应该', '更改', '低', '水压', '出', '冷水', '热水', '不会', '启动', '买', '增压泵', '算是', '出', '热水']"
7236,"['专业', '技术', '时效', 'GOOD', '满意', '一次', '网购', '安装', '活干', '仔细', '送货上门', '包括', '安装', '免费', '质量', '非常', '购物', '安心', '买', '隔天', '活动', '买', '价格', '非常', '实惠', '一个', '评价', '不愧', '品牌', '包装', '非常', '仔细', '严实']"
7237,"['外形', '外观', '高档', '大气', '恒温', '效果', '非常', '噪音', '大小', '出水', '速度', '快', '安装', '服务', '到位', '耗能', '情况', '节能']"
7238,"['使用', '状况', '稳定', '使用', '一段时间', '知道', '产品质量']"
7239,"['安装', '服务']"
7240,"['收到', '质量', '不错', '非常', '喜欢', '质量', '款式', '不错', '卖家', '服务态度', '非常', '出现', '问题', '卖家', '会', '解决', '包装', '严实', '物流', '很快', '小伙伴', '放心', '买买', '买', '品牌', '质量', '信得过', '使用', '感', '不错', '买', '电器', '放心']"
7241,"['安装', '操作', '熟练', '十分', '热心', '热水器', '用法', '讲解', '清晰', '明']"
7242,"['外形', '外观', '挺', '好看', '恒温', '效果', '温控', '比较', '噪音', '大小', '声音', '原来', '声音', '出水', '速度', '出水量', '安装', '服务', '耗能', '情况', '还好']"
7243,"['智能', '热水器', '安装', '外形', '款式', '简单', '大方', '手机', '操作', '使用', '起来', '方便', '水温', '自由', '调节', '开', '关机时', '声音', '稍', '有点', '电机', '影响']"
7244,"['安装', '服务', '非常']"
7245,"['新房子', '装修', '配套', '装', '燃气', '热水器', '出', '烟管', '道', '已经', '挑选', '这款', '燃气', '热水器', '正好', '凑到', '618', '搞', '活动', '价格', '挺', '优惠', '物流', '很快', '预约', '送货', '送过来', '净水器', '一起', '安装', '试用', '感觉', '不错']"
7246,"['安装', '挺', '安装', '速度']"
7247,"['安装', '效果', '看上去', '服务态度', '商品', '美观']"
7248,"['安装', '完美']"
7249,"['人员', '专业', '服务', '非常', '满意']"
7250,"['安装', '服务', '非常', '满意']"
7251,"['安装', '服务', '安装', '服务', '人员', '客户', '想', '周到', '态度', '温和', '贴心']"
7252,"['帮', '老人', '买', '外形', '简洁', '操作', '简单', '非常适合', '老人', '使用', '老人', '反映', '不错', '操作', '方便', '感觉', '声音', '有点', '知道', '是不是', '这种', '强', '排型', '热水器', '安装', '非常', '认真负责', '加长', '管道', '收费', '比较', '合理']"
7253,"['外形', '外观', '挺', '漂亮', '好多', '恒温', '效果', '不错', '这款', '性价比', '高', '噪音', '大小', '噪音', '相对', '可能', '差一点', '出水', '速度', '出水', '速度', '不错', '很快', '安装', '服务', '没装', '已经', '预约', '耗能', '情况', '技能', '号', '觉得', '费', '电', '能耗', '等级', '其实', '次要']"
7254,"['噪音', '恒温', '不错', '手机', '控制', '温度', '很棒', '不错', '产品']"
7255,"['出租屋', '热水器', '坏', '第一', '时间', '想到', '购买', '快', '想着', '快', '没想到', '快', '很快', '打电话', '安排', '安装', '非常', '省心', '送', '风筒', '电动牙刷', '愉快', '购物', '618', '回来', '一下', '没有', '买', '贵', '哒']"
7256,"['外形', '外观', '颜值', '安装', '服务', '力', '安装', '服务态度', '点', '赞']"
7257,"['外形', '外观', '非常', '美观', '安装', '服务', '时间', '关系', '货', '没有', '耐心', '等货', '安装', '恒温', '效果', '没有', '通气', '验证', '耗能', '情况', '验证', '出水', '速度']"
7258,"['产品', '服务', '更好', '非常', '满意']"
7259,"['安装', '服务', '满意']"
7260,"['话', '说', '照片', '一张', '照片', '全', '买']"
7261,"['没有', '噪音', '颜值', '高']"
7263,"['恒温', '效果', '变升', '解决', '水小', '问题', '值得', '购买']"
7264,"['外形', '外观', '非常', '时尚', '看起来', '高档', '安装', '服务', '服务态度', '特别']"
7265,"['几天', '感觉', '希望', '质量', '稳定', '安装', '态度', '技术', '过硬', '添加', '配件', '买', '建议', '拼', '躲躲', '买']"
7266,"['外形', '外观', '挺', '好看', '安装', '服务', '安装', '服务态度', '不错', '挺', '专业']"
7267,"['外观', '漂亮']"
7268,"['外形', '外观', '外观', '好看', '功能强大']"
7269,"['安装', '满意']"
7270,"['外形', '外观', '美观', '恒温', '效果', '调', '水温', '方便', '噪音', '大小', '噪音', '出水', '速度', '出水', '快', '安装', '服务', '安装', '方便', '服务到位']"
7271,"['618', '活动', '买', '物美价廉']"
7272,"['服务', '非常', '满意', '机器', '漂亮', '赞', '一个']"
7273,"['安装', '服务', '服务', '安装', '标准']"
7274,"['618', '活动', '购买', '合算', '机器', '很好', '一次', '买', '安装', '非常', '认真负责', '不厌其烦', '大大的', '赞', '装修', '机器', '没', '正式', '使用', '装好', '试用', '一下', '不错', '希望', '会', '非常', '体验']"
7275,"['外形', '外观', '挺', '恒温', '效果', '噪音', '大小', '噪音', '接受', '毕竟', '洗澡', '厨房', '没', '安装', '服务', '服务', '一如既往']"
7276,"['两个', '年轻', '小伙', '安装', '挺', '机子', '知道', '好不好', '追加', '评论']"
7277,"['外形', '好看', '超值', '实惠', '质量', '非常', '感谢', '感谢', '商家']"
7278,"['售后', '安装', '服务态度', '速度', '很快', '安装', '效果']"
7279,"['外形', '外观', '时尚', '恒温', '效果', '噪音', '大小', '出水', '速度', '快', '安装', '服务', '耗能', '情况']"
7280,"['安装', '服务', '服务']"
7281,"['安装', '服务', '安装', '很快', '服务']"
7282,"['安装', '服务', '服务满意']"
7283,"['质量', '不错']"
7284,"['方面', '挺好']"
7285,"['还好', '气', '没装', '装', '看看', '实际效果', '追评']"
7286,"['帮', '装修', '朋友', '带', '货', '品牌', '放心', '16', '升', '功率', '水气', '双调', '正合适', '需耍', '机器', '外观', '显示', '白色', '醒目', '按键', '方便', '功能', '非常', '实用', '月', '活动', '力度', '先', '下单', '没贴', '砖', '没', '拆', '包装', '先', '签字', '收下', '预约', '免费', '安装', '使用', '效果', '追评']"
7287,"['安装', '服务', '满意']"
7288,"['外形', '外观', '恒温', '效果', '出水', '速度', '快', '安装', '服务']"
7289,"['安装', '服务', '服务', '热情', '安装', '标准']"
7290,"['要换', '天然气', '选', '这款', '热水器', '牌子', '值得', '信任', '安装', '服务', '满意', '几天', '天然气', '接通', '感受', '便利']"
7291,"['安装', '服务', '安装', '满意', '出水', '速度', '热水', '出', '很快']"
7292,"['安装', '服务', '安装', '服务', '挺']"
7293,"['安装', '服务', '送货', '安装', '专业', '非常', '满意', '外形', '外观', '漂亮', '大气', '噪音', '大小', '没有', '噪音', '恒温', '效果', '出水', '速度', '快', '耗能', '情况', '低耗']"
7294,"['外形', '外观', '满意', '安装', '服务', '非常', '满意', '噪音', '大小', '比较满意']"
7296,"['安装', '服务满意', '机子', '很漂亮']"
7297,"['智能', '变频']"
7298,"['服务', '非常', '满意', '安装', '老', '器具', '旧', '特别', '帮助', '原来', '老', '拆除', '换作', '全新', '新', '装好', '特别', '赞', '原来', '提升', '好几倍', '档次', '使用', '一下', '水温', '舒适', '热水器', '起来', '舒心', '一百个', '赞', '产品']"
7299,"['安装', '服务', '安装', '特别', '产品', '很棒']"
7300,"['收到', '物流', '很快', '下单', '第二天', '到货', '房子', '没', '装修', '暂时', '没', '安装', '买', '元', '家电', '刚', '一下', '链接', '涨价', '一件', '涨', '价格', '买', '物品', '真的', '没的说', '期待', '经久耐用', '关顾']"
7301,"['外形', '外观', '漂亮', '恒温', '效果', '温度', '稳定', '出水', '速度', '比较', '快', '噪音', '大小']"
7302,"['一直', '品牌', '值得', '信耐', '颜色', '比较', '喜欢', '低调', '奢华', '屏触', '控', '显示', '低调', '奢华', '内涵', '外形', '外观', '外观', '大气', '小巧', '好看', '噪音', '大小', '使用', '噪音', '很小', '出', '厨房', '基本', '听不见', '声音', '出水', '速度', '出水', '快', '恒温', '效果', '比较', '安装', '服务', '安装', '流程', '规范', '明码标价', '专业', '热情']"
7303,"['外形', '外观', '时尚', '美观', '恒温', '效果', '没有', '装', '待装', '评', '应该']"
7304,"['安装', '服务', '安装', '满意', '外形', '外观', '外形', '时尚', '噪音', '大小', '噪音', '行', '恒温', '效果', '水温', '很快', '热']"
7305,"['挺', '买', '几次', '型号', '挺', '中途', '有点', '插曲', '幸好', '解决']"
7306,"['外形', '外观', '漂亮', '做工', '精致', '价格', '买到', '16', '升', '热水器', '真的', '意外', '赠品', '恒温', '效果', '满意', '没有', '忽冷忽热', '现象', '发生', '噪音', '大小', '算是', '静音', '接受', '出水', '速度', '超级', '快', '温度', '精准', '安装', '服务', '安装', '专业', '安装', '负责', '提出', '要求', '满足', '帮忙', '加长', '排烟', '管道']"
7307,"['服务', '到位']"
7308,"['安装', '服务', '安装', '服务', '非常', '外形', '外观', '个人', '觉得', '不太好', '噪音', '大小', '刚', '开启', '噪音', '能够', '接受', '恒温', '效果', '不错', '出水', '速度', '耗能', '情况', '安装', '说', '耗能', '低', '没用', '清楚']"
7309,"['非常', '满意', '不错', '热水器']"
7310,"['非常', '服务']"
7311,"['安装', '尽心', '尽责', '态度']"
7312,"['外形', '外观', '外观', '看着', '挺不错', '实用', '恒温', '效果', '初次', '安装', '没', '使用', '具体', '清楚', '噪音', '大小', '试机', '噪音', '很小', '使用', '评价', '出水', '速度', '出水', '很快', '流畅', '特别', '快', '安装', '服务', '安装', '满意', '售后服务', '特别', '安装', '服务', '提前', '电话', '联系', '耗能', '情况', '耗能', '使用', '没用', '太', '清楚']"
7313,"['外形', '外观', '好看', '噪音', '大小', '声音', '出水', '速度', '快', '安装', '服务', '到位']"
7314,"['外形', '外观', '满意', '恒温', '效果', '满意', '噪音', '大小', '满意', '出水', '速度', '满意', '安装', '服务', '满意', '耗能', '情况', '满意']"
7315,"['安装', '服务', '安装', '特别', '心', '装', '非常']"
7316,"['两天', '感觉', '不错', '恒温', '效果', '不错', '安装', '服务', '免费', '安装', '说', '拆', '旧', '机', '收费', '元', '旧机', '回收', '元', '抵扣']"
